label,x0,x1
1.0,1.7889392103964505,2.616217147764316
1.0,2.580550965291669,3.2106286510466635
1.0,2.2824049116725145,2.710104243061072
1.0,2.810434966006692,3.191122885179238
1.0,3.8400425273579115,4.237162334575742
1.0,2.7323285747757997,2.8171715282928416
1.0,2.8582052241737026,2.017709568464282
1.0,4.335936683316465,3.0108305814298566
1.0,4.164773329452458,1.2081714373800547
1.0,3.289149417664621,3.747630246013942
1.0,2.161074288320823,3.8343314272890905
1.0,6.170745464520986,3.6332884398849856
1.0,3.25734255299379,2.0835160396470926
1.0,1.7663672076066474,1.4734705474175376
1.0,3.3941359419501813,4.062592099762988
1.0,4.558614439021121,4.847804843990529
1.0,2.9951898489117306,2.57676994767758
1.0,2.732492051174398,1.2975178427643344
1.0,3.9232975513682864,3.7740171273225647
1.0,3.928801171162192,3.497632892471218
1.0,3.631723489579568,0.22940340074298327
1.0,2.838823993724581,4.697748869333584
1.0,2.7202358812328975,2.6478915305952695
1.0,1.2236218361701607,4.339979715737619
1.0,3.2391108168449847,4.2110872748912715
1.0,3.0940931016551305,3.134523564212853
1.0,2.9366153497359697,1.6242134716155834
1.0,2.6700276307180992,3.35073265241586
1.0,4.322211410804121,3.694893692941819
1.0,1.4086728581758554,4.5351017876443755
1.0,2.2746089400720164,2.2924486864475586
1.0,2.481035650191612,3.763580720997336
1.0,3.014893169544983,3.5695937682474086
1.0,3.121231172038272,3.2732052340907356
1.0,2.793320058267207,1.770398993292225
1.0,3.046301022243416,2.8054494395073095
1.0,2.671098346573862,4.569818985488205
1.0,2.3925149876378127,3.1386620263944196
1.0,0.5884240942248717,4.2070914910782715
1.0,2.1552496003439314,3.2210678651873255
1.0,3.2747512011294804,0.520901801664007
1.0,2.5934068013962226,3.5514641180003754
1.0,2.2687198856181716,3.7809103742075796
1.0,2.5138533630900364,3.3778201580770353
1.0,2.8832732761107502,2.6235584761128727
1.0,3.0365630992321044,3.041844257441815
1.0,2.4678498633343793,2.7159767363291487
1.0,2.5107067612493217,4.03448574124866
1.0,3.102701787138445,2.2583746077341402
1.0,4.042527163848084,1.9421024580131598
1.0,3.336834820141443,2.0833242221971044
1.0,2.856205448063888,1.992025256363238
1.0,2.5188748348906524,3.7919798602389427
1.0,2.2514645536848104,2.419742698918796
1.0,2.6859652164024714,4.047798018853502
1.0,4.78317819179915,1.5878449841375475
1.0,4.217140745993072,3.576932258218818
1.0,3.3405886972305048,1.1056915995009244
1.0,2.5251753104898453,4.153954118471489
1.0,3.8835403966248534,2.418715237999776
1.0,1.7788480251865995,2.526982915250046
1.0,3.1487869517300138,2.993796936206259
1.0,1.6657401203507713,2.9372117663034896
1.0,2.5118460941270673,1.2408659187045683
1.0,2.7870250120705315,3.724581967979745
1.0,3.7442129835627864,2.618552096151979
1.0,2.5775695861126353,3.7053752417491133
1.0,1.915925130879162,4.1968190731334705
1.0,2.3608709171237785,2.9275148523968224
1.0,0.37918168069533253,2.7042457854961164
1.0,2.6528383840850487,4.972269990837864
1.0,2.781689216075681,4.04942737039951
1.0,2.1561474697907395,3.3302234304477123
1.0,0.6326815375060231,2.9878102221080676
1.0,4.64341345782157,4.716797987129148
1.0,3.4699560245371837,3.213926242189511
1.0,2.7850927706722466,2.527499775963468
1.0,3.0530000485975957,4.691706807677824
1.0,2.930226407100291,2.1957419573921975
1.0,4.217957535934458,3.2022988841386266
1.0,2.642167428000828,3.2247986107091298
1.0,3.3000210393855984,2.8945181077096724
1.0,2.7045222084718636,3.55317910315311
1.0,2.633638728011518,1.984173605620578
1.0,3.217663379350698,3.0797448038680644
1.0,3.179144881836443,3.013189813252188
1.0,4.462711729416815,5.505501284125456
1.0,2.625559914866488,2.439146340917056
1.0,4.654559092745377,3.3964727688831946
1.0,3.0693708701517957,2.5846482693006547
1.0,3.417572097152376,1.8770926913745902
1.0,3.3402073912625423,2.7388983055948612
1.0,4.304612566622589,2.58929836316107
1.0,2.833486256570982,3.717592909920117
1.0,1.6586854385961851,1.2099949011317899
1.0,2.6485055131274367,3.115615691805445
1.0,2.9949717995818883,2.085596168205592
1.0,3.8733276450389282,3.0372975949378707
1.0,1.2023544820406664,4.521260241836869
1.0,3.244990402389821,1.0907711053961044
1.0,4.142706127163242,3.148356546968228
1.0,3.179935898735266,3.465709827433699
1.0,1.9648121435492392,4.546777191380111
1.0,1.6288114861463958,0.23279962825037792
1.0,1.2473669599701194,2.882246683676153
1.0,2.1492922783726924,3.768140199589036
1.0,2.0946837996066594,2.1361084532534087
1.0,3.2029494316620366,3.258874610762065
1.0,4.098182964509921,3.1789425335329984
1.0,2.9120468046705428,3.4012301946477144
1.0,1.7828321056399283,3.604662801702287
1.0,3.195960175337203,0.5523173174897384
1.0,3.813020183484775,3.7233031158321337
1.0,3.3612660044768394,3.4317941484694305
1.0,3.153839900338915,3.0915467732610455
1.0,3.4013500883215664,3.2133060201188646
1.0,2.477589016249932,4.01519880337087
1.0,2.170400891848733,3.193305822521584
1.0,3.146604699254151,2.7105274170403573
1.0,1.3053504201313817,2.6643038094181346
1.0,3.4958135210948624,1.867263039219609
1.0,5.0177990453086725,3.0420051714982197
1.0,2.768131674291191,2.583235468010812
1.0,2.5094573990545737,1.7899006369351322
1.0,1.838707700386457,2.34855853751186
1.0,3.253157868186763,2.4833826763438003
1.0,4.22368845948992,2.6303165496615915
1.0,1.026500974698628,1.8296320913028683
1.0,2.318607602596572,2.648668595841276
1.0,3.603023571555463,2.2613782388807877
1.0,2.818935353409503,4.077725155119852
1.0,3.2286520375452077,2.250830695871241
1.0,3.8565827151320358,2.2408597159767254
1.0,2.95869435556269,2.85536997056259
1.0,2.0974950863858295,3.1553778707566065
1.0,2.94643520385336,2.4761334951829905
1.0,1.3263125830469145,2.9092477696708428
1.0,3.0568515186366243,3.624718881995635
1.0,2.8062504507434443,2.216254973714899
1.0,3.647150274505009,2.7429012860377955
1.0,4.012306664227644,1.42354785682762
1.0,1.8068138792075001,3.296890833669736
1.0,3.076195190557957,2.0919828620976912
1.0,2.068012247380843,1.9926408773899182
1.0,3.908072708010274,2.1387384296910517
1.0,5.321469689752307,3.204347142178087
1.0,1.774846547376233,1.4660343462958094
1.0,3.299196813433468,3.8035350588756445
1.0,2.47215121108528,1.7176222282220117
1.0,2.6979522070275195,3.195464014774033
1.0,3.0941796674621234,1.872823322032715
1.0,3.989073557096841,3.93073114594707
1.0,4.306064126387516,2.539506352862537
1.0,2.3049638205108463,3.4250050436420802
1.0,2.5530470918134327,1.7321163625968432
1.0,3.8565853588435512,3.1158003417648574
1.0,3.742985941235064,4.37724193753421
1.0,3.103944509778848,5.131199492676609
1.0,2.8148405837106063,2.6126262650273895
1.0,2.743921579057196,3.2394686226837783
1.0,3.3067582716853328,3.21220111296707
1.0,3.085037145937894,1.8725449775107519
1.0,3.0673980902845273,4.154834786890559
1.0,1.5254459954483515,2.779885368444382
1.0,3.8536370589090976,2.7908804151757045
1.0,4.714214363905272,3.0108724680402044
1.0,1.413088641603066,3.1725079396758096
1.0,3.715096544610732,1.8212899354669003
1.0,2.5131595842872274,3.393861379788894
1.0,2.042219080186796,4.431149518348418
1.0,2.2367092914214233,2.1611228175388604
1.0,2.086143663457778,5.256901915322663
1.0,3.3484052573680563,3.5944802715844206
1.0,3.523815773272346,1.0429973013986424
1.0,2.0007485593106438,1.9370122597387707
1.0,2.7581618702250594,2.824929596462418
1.0,2.376657560466978,3.223127926946901
1.0,2.4423026884155705,3.1219617140781493
1.0,3.148869927039736,2.436413856321531
1.0,2.7326006141367873,1.244773782949255
1.0,2.6012189128589687,5.219296598465748
1.0,2.638446653542074,2.208717150966203
1.0,2.5411049157020007,4.508875931141085
1.0,5.0909688771864765,2.8788117258892254
1.0,4.001095829135671,2.150865298771878
1.0,1.6797404353010295,2.2769541911501445
1.0,3.030918499199302,2.339991597922591
1.0,1.4843569101550038,2.1388132802892117
1.0,2.3303371439769034,2.60459377417484
1.0,2.023702372039433,3.4771369601659163
1.0,2.1251147238272425,3.9662439967775653
1.0,3.0337144537300587,0.9805186728598878
1.0,3.2468404981974825,4.441832794021203
1.0,2.6067936415675668,4.052528350346057
1.0,3.104249305855304,3.692500139904247
1.0,4.558295882088396,2.976200630047598
1.0,3.758428505910253,4.014279223170478
1.0,2.538295818395211,1.7397484394001348
1.0,3.4968177114538537,3.780486826717034
1.0,1.0404166514188387,3.009648794092268
1.0,3.2800650191513916,3.972839782361949
1.0,3.0429692966110093,4.486776575272551
1.0,4.448739076850203,2.412933121915116
1.0,4.2926779172157286,1.8159689274518838
1.0,4.23059430275497,1.4064533795667158
1.0,1.5818076921520012,3.707168441741354
1.0,2.889749158174879,2.765904046481555
1.0,4.118454159957932,3.0443316002810765
1.0,3.463077910171846,3.8932910176024755
1.0,2.1204129573776043,3.511795760447986
1.0,2.9002217739323983,4.647166139207615
1.0,2.82094824173418,4.0419703949561425
1.0,3.581033309636496,3.891311087826197
1.0,2.2728588698202814,3.147378286238211
1.0,1.9309930940057531,2.9408551462473764
1.0,2.6998255363767845,1.968532823932124
1.0,1.7621144555054211,3.9697892294954418
1.0,3.237499587628234,2.3797270477478287
1.0,3.7350041018917204,2.4135077440117274
1.0,0.9362997954809651,2.2655365732809845
1.0,4.022977491973171,3.1665486576568145
1.0,2.969153904406144,4.556629296586152
1.0,4.109195486464051,3.837823407487513
1.0,3.81809650889959,2.1245883692994063
1.0,3.2208662189263118,3.9704350629336704
1.0,2.2238678297480003,2.6810253756359796
1.0,3.3567605530337987,2.983306634858999
1.0,2.649798030043353,2.8217457764455527
1.0,1.0724410312538089,3.8775668897441133
1.0,2.5836130626027645,2.9668617345902257
1.0,2.557331858858317,2.372616037742636
1.0,3.8825462009973757,3.8981870171053945
1.0,1.4802423407421952,1.6525809208882711
1.0,3.010665072749813,3.00745506530017
1.0,4.231383918114291,3.3785727486993142
1.0,2.7073612384545136,3.6518831035267065
1.0,2.571582785928624,4.149900463078217
1.0,2.9585950262149945,2.7492968302034893
1.0,2.313368352071479,2.6741626082270464
1.0,1.7285190163781121,3.822728250937579
1.0,2.0484139428954657,2.798568539451516
1.0,3.8562379331628907,3.43809126300296
1.0,2.414693202721694,1.514000808385082
1.0,2.7417422555747892,0.15141854921628717
1.0,2.3197242357709498,2.67543730023319
1.0,3.046446800439749,2.59365030802417
1.0,3.9623038306658263,3.353041711203003
1.0,3.016448813753923,3.129908810862282
1.0,2.484151308607365,1.644403336114337
1.0,2.092043368553432,4.633410147513314
1.0,3.620407903353972,2.5450800966395373
1.0,3.2771473230558104,4.208031500767537
1.0,1.5460427902638645,1.1842132445901967
1.0,2.55842257927475,3.402036703860669
1.0,4.013909132459139,2.248239857639434
1.0,2.3519655341373027,3.8396611104763307
1.0,2.4200288639748595,1.6317383621808346
1.0,4.0160866187684565,1.9246036455340283
1.0,1.081028588798508,3.3155841519046216
1.0,3.7765489210361336,3.9315749964978144
1.0,3.664817171614415,4.6398741839383035
1.0,2.4442024872149783,2.6558426781312203
1.0,2.293559929271222,2.753638279177989
1.0,2.721454719565545,2.849393320558775
1.0,1.3918607604608992,3.1944785186725224
1.0,2.3803424892865124,2.318453779965125
1.0,3.371559117311038,4.009522354846276
1.0,3.917181758386197,3.9230281699047436
1.0,4.357049364216351,3.894871702305596
1.0,4.526735877217973,2.9435177352859756
1.0,3.953253805353099,3.5330868798760844
1.0,1.345464631520867,2.079864133655651
1.0,1.9690820957121664,3.3210925145077734
1.0,2.947333158472164,2.5424109147921814
1.0,4.144380396383115,3.8710361373836357
1.0,2.1440883438206164,1.917296148324552
1.0,1.9050630590968798,4.56211539699581
1.0,3.5972777998638854,2.7262682917052854
1.0,2.9279641566665706,1.8449985471231
1.0,2.9104508142724574,3.847385629747265
1.0,4.312097987057135,1.9348357128854163
1.0,2.820041252171244,3.5394603788835433
1.0,4.470737379789279,3.0318537586530585
1.0,4.961946240059594,3.235336590825507
1.0,2.7831353018740885,3.022587719732092
1.0,4.343805514988286,5.05452987181115
1.0,3.6704170959434443,3.1179930223036694
1.0,2.7353965951104593,4.102354247434704
1.0,4.596068433628604,1.0142323224000842
1.0,2.892991502184597,3.2567685284083034
1.0,2.335715210690178,1.5192635204164602
1.0,1.901461882184207,3.7189763994377545
1.0,2.789407366653575,5.360856963352566
1.0,2.6961219749495995,2.0978779041709807
1.0,0.9848463890584349,4.645387419459871
1.0,4.18640597143195,3.4520393493080177
1.0,3.434777491884856,4.922547053091798
1.0,1.8024954354486669,2.4671614481658195
1.0,2.418928283036347,0.3005076589769984
1.0,3.2765042103777504,4.0290826520873075
1.0,5.851431678530711,3.9970495094796803
1.0,1.6488527069470347,4.909712157941402
1.0,1.806025883388682,3.083029954034964
1.0,2.062586331347752,3.675732887533994
1.0,3.8012728709049695,2.5050602031079956
1.0,1.8884251112958639,2.9065700314330623
1.0,3.641727147571343,1.3617616715135645
1.0,2.1650974149759694,3.7857822524777935
1.0,3.6134246223432935,5.348971576934261
1.0,3.348225973602,1.6781375894775075
1.0,1.671031494836871,3.289993268352803
1.0,3.904612585899354,2.906056803095878
1.0,4.9166166981021675,2.6916289142251215
1.0,3.9042331396804815,2.242408297764272
1.0,4.40620525304357,2.7809570026957005
1.0,1.6135125674908757,4.295317154052273
1.0,3.058254262129449,2.234024105893029
1.0,2.844721279696637,2.3354021201910933
1.0,2.9009072563589062,2.4545975104396733
1.0,1.6786800364595242,2.5850624118316383
1.0,3.8961462649455405,2.8328091557352577
1.0,3.6554149652732466,2.907747471337896
1.0,2.0355093420146706,3.3843077273491837
1.0,5.351269854315326,1.894256629118599
1.0,4.277879179021552,3.6230610672958323
1.0,2.8436258769172436,3.364875466746383
1.0,3.7542702908428254,2.8933531341687306
1.0,2.6042685966701353,4.238098723033292
1.0,3.878543024575343,3.3281834597661057
1.0,3.355367889455397,2.590952407715596
1.0,2.874521133242644,4.3259231771484306
1.0,2.7194305645517405,2.4517315273421167
1.0,2.351561294747489,2.2813691261805267
1.0,2.8228718190527893,3.5476508368742405
1.0,2.0179766707517617,2.5948062540532018
1.0,1.2321270768608334,2.5914960104221034
1.0,2.4443987486274135,4.1194004267799285
1.0,5.1868614425091,3.2300884884539425
1.0,4.552261028974359,2.1084893473244466
1.0,3.3632575735250163,2.5599685483222574
1.0,4.097738032687942,3.423084571453975
1.0,4.626106737292122,2.5991562655953997
1.0,2.092667624552767,4.245449444562149
1.0,1.1562006405019343,3.50089204140899
1.0,1.2847016497732928,3.0942255126268385
1.0,3.7066648553998576,2.3872133441846914
1.0,3.11070580674264,2.155858251251339
1.0,2.072960771185913,3.546541916726046
1.0,2.6636998524565536,1.8691017409114046
1.0,2.8857252455095557,2.0554924147633917
1.0,4.3954047661343,1.2339676758962272
1.0,2.820375515904239,3.822800590948877
1.0,4.467492317636411,2.553750043346438
1.0,2.4422295280851714,3.2956266605661573
1.0,0.8827879270177221,0.7387027592061757
1.0,2.2625262166947606,2.3498516355459365
1.0,4.951557839672819,3.235101819686156
1.0,4.014781157529764,0.7726304440269116
1.0,2.3971019047662603,4.627033274592658
1.0,4.579660584640363,2.4003948976977543
1.0,2.5031882461456303,2.4481395196166336
1.0,3.1832216136587617,3.796861592426947
1.0,3.2590513580904372,2.102529091839034
1.0,4.45754974028897,1.327851829330345
1.0,4.10092614550813,2.096736726237511
1.0,3.348297754310055,3.2146387546728232
1.0,2.440882057688537,3.3726482495820447
1.0,3.405170808431121,3.2303275237565865
1.0,1.2532107267111898,3.4474965690423494
1.0,2.9648343318509602,3.1855814777822093
1.0,2.789940525225138,2.4155049082206195
1.0,3.770346504846976,1.7179959512694254
1.0,2.4361301583028485,2.842018705692499
1.0,4.140849655244546,2.614457065399727
1.0,2.809548699503799,3.1234943675376905
1.0,4.856393005860827,4.692767818358103
1.0,4.419157637577475,4.164869741842649
1.0,2.7418486323208002,4.155819256592295
1.0,1.8911508849070673,4.456270061709267
1.0,1.0997630841865034,4.243181318531373
1.0,2.2403145482736533,3.7422041523344056
1.0,3.128713436919545,2.5578569581724753
1.0,2.9775275888823076,4.220530027549194
